-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 4 1 3

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=192702, spec=[1, 4, 1, 3], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0566 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.909 | V 0.013 | pL 0.005 | vL 0.001 | ∇ 0.052
U 2 | F 004096 | FPS 0577 | D 7 | rR:μσmM 0.03 0.12 0.00 0.50 | F:μσmM 11.3 43.8 0.0 181.0 | H 1.934 | V 0.028 | pL 0.002 | vL 0.001 | ∇ 0.016
U 3 | F 006144 | FPS 0572 | D 10 | rR:μσmM 0.05 0.13 0.00 0.50 | F:μσmM 312.1 35.7 181.0 324.0 | H 1.939 | V 0.021 | pL 0.006 | vL 0.000 | ∇ 0.008
U 4 | F 008192 | FPS 0566 | D 14 | rR:μσmM 0.01 0.06 0.00 0.23 | F:μσmM 321.1 11.4 277.0 324.0 | H 1.941 | V 0.016 | pL 0.002 | vL 0.000 | ∇ 0.005
U 5 | F 010240 | FPS 0570 | D 18 | rR:μσmM 0.06 0.16 0.00 0.47 | F:μσmM 307.3 44.2 189.0 324.0 | H 1.938 | V 0.013 | pL 0.002 | vL 0.000 | ∇ 0.020
U 6 | F 012288 | FPS 0570 | D 21 | rR:μσmM 0.06 0.16 0.00 0.47 | F:μσmM 307.3 44.2 189.0 324.0 | H 1.943 | V 0.014 | pL 0.003 | vL 0.000 | ∇ 0.006
U 7 | F 014336 | FPS 0566 | D 25 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.014 | pL 0.003 | vL 0.000 | ∇ 0.003
U 8 | F 016384 | FPS 0573 | D 28 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.009 | pL 0.003 | vL 0.000 | ∇ 0.004
U 9 | F 018432 | FPS 0568 | D 32 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.003
U 10 | F 020480 | FPS 0576 | D 35 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.003
Status saved
